id,dataset,question,answer,chunk,explanations,meta
5a907ba555429916514e74da,hotpotqa-distractor,Were the bands Adam Again and Mastodon active at the same time?,no,"{'text': 'Adam Again is an American rock band that was active from 1982 until the 2000 death of founder, leader and vocalist Gene Eugene, with Riki Michele on vocals, Paul Valadez on bass, Jon Knox on drums, Greg Lawless on guitar.  The band\'s debut album, ""Remission"", released in 2002, garnered significant critical acclaim for its unique sound.', 'provenance': [{'title': 'Adam Again', 'sent_idx': 0, 'sentence': 'Adam Again is an American rock band that was active from 1982 until the 2000 death of founder, leader and vocalist Gene Eugene, with Riki Michele on vocals, Paul Valadez on bass, Jon Knox on drums, Greg Lawless on guitar.'}, {'title': 'Mastodon (band)', 'sent_idx': 5, 'sentence': ' The band\'s debut album, ""Remission"", released in 2002, garnered significant critical acclaim for its unique sound.'}]}","[{'label': 'correct', 'text': ""Adam Again was active from 1982 until Gene Eugene's death in 2000, while Mastodon formed much later, around 1999-2000, and gained popularity with their debut album 'Remission' released in 2002. This timeframe indicates that the two bands were not active at the same time.""}, {'label': 'incomplete', 'text': ""Adam Again was only active until Gene Eugene's death in 2000, while Mastodon formed later on. Their different timelines mean they weren't contemporaries.""}, {'label': 'incorrect', 'text': ""Mastodon is a more recent band, and since Adam Again disbanded before their formation, it's clear the two bands were not active at the same time.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ae01fcf554299025d62a412,hotpotqa-distractor,Where is the hockey team based on with which  Sebastian Strandberg most recently played?,"Evansville, Indiana","{'text': 'Sebastian Strandberg (born June 4, 1992) is a Swedish professional ice hockey player who is currently an unrestricted free agent.  He most recently played with the Evansville IceMen of the ECHL. The Evansville IceMen were a minor league ice hockey team in the ECHL in Evansville, Indiana.', 'provenance': [{'title': 'Sebastian Strandberg', 'sent_idx': 0, 'sentence': 'Sebastian Strandberg (born June 4, 1992) is a Swedish professional ice hockey player who is currently an unrestricted free agent.'}, {'title': 'Sebastian Strandberg', 'sent_idx': 1, 'sentence': ' He most recently played with the Evansville IceMen of the ECHL.'}, {'title': 'Evansville IceMen', 'sent_idx': 0, 'sentence': 'The Evansville IceMen were a minor league ice hockey team in the ECHL in Evansville, Indiana.'}]}","[{'label': 'correct', 'text': ""Sebastian Strandberg most recently played with the Evansville IceMen, which is based in Evansville, Indiana. As a professional ice hockey player, he would have been part of the team's roster and participated in games at their home rink. The ECHL is a minor league level, and teams like the Evansville IceMen typically play their home games within their respective cities or towns.""}, {'label': 'incomplete', 'text': ""Sebastian Strandberg played with the Evansville IceMen, an ECHL team based in Evansville, Indiana. This makes sense since he's a professional ice hockey player and they're a minor league team.""}, {'label': 'incorrect', 'text': ""Sebastian Strandberg most recently played for the Swedish national team, which is why he's based in Sweden.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a7904ae554299078472778a,hotpotqa-distractor,"What company headquartered in Richfield, Minnesota uses Slyce Inc technology in their mobile applications? ",Best Buy,"{'text': 'The company has partnered with a number of retailers in the United States and Europe to operate its technology inside their mobile applications, including Neiman Marcus, Best Buy, and Home Depot. Best Buy Co., Inc. is an American multinational consumer electronics corporation headquartered in Richfield, Minnesota, a Minneapolis suburb.', 'provenance': [{'title': 'Slyce', 'sent_idx': 2, 'sentence': ' The company has partnered with a number of retailers in the United States and Europe to operate its technology inside their mobile applications, including Neiman Marcus, Best Buy, and Home Depot.'}, {'title': 'Best Buy', 'sent_idx': 0, 'sentence': 'Best Buy Co., Inc. is an American multinational consumer electronics corporation headquartered in Richfield, Minnesota, a Minneapolis suburb.'}]}","[{'label': 'correct', 'text': 'Best Buy Co., Inc. is an American multinational consumer electronics corporation headquartered in Richfield, Minnesota, which uses Slyce Inc technology in their mobile applications to operate its technology inside the apps of various retailers like Neiman Marcus and Home Depot.'}, {'label': 'incomplete', 'text': ""Best Buy's mobile apps use Slyce Inc technology to offer services to customers, partnering with other companies like Neiman Marcus. This allows them to reach a wider audience.""}, {'label': 'incorrect', 'text': ""Slyce Inc is a company that provides technology for Best Buy's mobile applications, helping them to better serve their customers in the United States and Europe.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ae6d4ec55429908198fa6ca,hotpotqa-distractor,When was the Actress who starred in Our Sons with Ann-Margret born?,1 October 1935,"{'text': 'Our Sons is a 1991 American made-for-television drama starring Julie Andrews and Ann-Margret as two mothers of gay sons, one of whom is dying of AIDS. Dame Julia Elizabeth ""Julie"" Andrews, {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} (""née"" Wells; born 1 October 1935) is an English actress, singer, and author.', 'provenance': [{'title': 'Our Sons', 'sent_idx': 0, 'sentence': 'Our Sons is a 1991 American made-for-television drama starring Julie Andrews and Ann-Margret as two mothers of gay sons, one of whom is dying of AIDS.'}, {'title': 'Julie Andrews', 'sent_idx': 0, 'sentence': 'Dame Julia Elizabeth ""Julie"" Andrews, {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} (""née"" Wells; born 1 October 1935) is an English actress, singer, and author.'}]}","[{'label': 'correct', 'text': ""Julie Andrews was born on October 1st, 1935, which makes her the actress who starred in Our Sons with Ann-Margret. Her birthdate is mentioned in the text as 'born 1 October 1935'. This information confirms that she was indeed the lead actress in the TV drama.""}, {'label': 'incomplete', 'text': 'Julie Andrews was born on October 1st, 1935. As a renowned actress and singer, she starred alongside Ann-Margret in Our Sons. Her notable work in this film showcases her versatility as an artist.'}, {'label': 'incorrect', 'text': ""Julie Andrews is a talented actress who has been in many films. She starred alongside Ann-Margret in the movie Our Sons, which was released in 1991. Although I'm not sure of her exact birthdate, it's definitely sometime in October.""}]","{'model_generate': 'llama3', 'seed': 42}"
5abba28c5542996cc5e4a02f,hotpotqa-distractor,"Run was covered by what actor and singer from Derry, Northern Ireland, who won the Glee Project on August 21, 2011?",Damian Joseph McGinty Jr.,"{'text': 'The song was covered by multiple artists, including Tre Lux, Three Graces, Damian McGinty, and Leona Lewis, the last of whom released it as single on 30 November 2008. Damian Joseph McGinty Jr. (born 9 September 1992) is an actor and singer from Derry, Northern Ireland.  On 21 August 2011, McGinty won the Oxygen reality show ""The Glee Project"", earning him a seven-episode guest-starring role on the hit Fox television show ""Glee"" which was later extended to 18 episodes.', 'provenance': [{'title': 'Run (Snow Patrol song)', 'sent_idx': 4, 'sentence': ' The song was covered by multiple artists, including Tre Lux, Three Graces, Damian McGinty, and Leona Lewis, the last of whom released it as single on 30 November 2008.'}, {'title': 'Damian McGinty', 'sent_idx': 0, 'sentence': 'Damian Joseph McGinty Jr. (born 9 September 1992) is an actor and singer from Derry, Northern Ireland.'}, {'title': 'Damian McGinty', 'sent_idx': 2, 'sentence': ' On 21 August 2011, McGinty won the Oxygen reality show ""The Glee Project"", earning him a seven-episode guest-starring role on the hit Fox television show ""Glee"" which was later extended to 18 episodes.'}]}","[{'label': 'correct', 'text': ""Damian McGinty, an actor and singer from Derry, Northern Ireland, won The Glee Project on August 21, 2011. As a winner, he earned a seven-episode guest-starring role on the hit Fox television show 'Glee', which was later extended to 18 episodes. This allowed him to showcase his talents as a performer.""}, {'label': 'incomplete', 'text': ""Damian McGinty won The Glee Project and got a role on Glee because of it. He's from Derry, Northern Ireland, and is an actor and singer.""}, {'label': 'incorrect', 'text': 'Damian McGinty was a judge on The Glee Project and won the competition with his powerful singing voice. As the winner, he received a recording contract and released several successful singles.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ae7ed8d5542994a481bbe36,hotpotqa-distractor,"What is the name of this American actress, musician, and director, borh in October 1989, who starred in Sleepover?",Brie Larson,"{'text': 'Sleepover is a 2004 American teen film directed by Joe Nussbaum and starring Alexa Vega, Sara Paxton, Mika Boorem, Scout Taylor-Compton, Kallie Flynn Childress, Sean Faris, Steve Carell, Jane Lynch, Sam Huntington, Brie Larson and Evan Peters. Brianne Sidonie Desaulniers (born October 1, 1989), known professionally as Brie Larson, is an American actress, musician and director.', 'provenance': [{'title': 'Sleepover (film)', 'sent_idx': 0, 'sentence': 'Sleepover is a 2004 American teen film directed by Joe Nussbaum and starring Alexa Vega, Sara Paxton, Mika Boorem, Scout Taylor-Compton, Kallie Flynn Childress, Sean Faris, Steve Carell, Jane Lynch, Sam Huntington, Brie Larson and Evan Peters.'}, {'title': 'Brie Larson', 'sent_idx': 0, 'sentence': 'Brianne Sidonie Desaulniers (born October 1, 1989), known professionally as Brie Larson, is an American actress, musician and director.'}]}","[{'label': 'correct', 'text': ""Brie Larson's birthdate is in October 1989, which matches the information provided about her. Additionally, she starred in Sleepover, a film that features her alongside other notable actors. As an actress, musician, and director, Brie Larson has showcased her versatility in various roles.""}, {'label': 'incomplete', 'text': ""Brie Larson was born in October 1989, making her a fellow October baby. She's also known for starring in films like Sleepover.""}, {'label': 'incorrect', 'text': ""Brie Larson's birthdate is December 12th, which coincides with the film Sleepover being released around that time.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ab2bc73554299545a2cfa41,hotpotqa-distractor,Which of the groups Circa Survive and Oasis was founded first ?,Oasis,"{'text': 'Circa Survive is an American rock band from the Philadelphia suburb of Doylestown, formed in 2004. Oasis were an English rock band formed in Manchester in 1991.', 'provenance': [{'title': 'Circa Survive', 'sent_idx': 0, 'sentence': 'Circa Survive is an American rock band from the Philadelphia suburb of Doylestown, formed in 2004.'}, {'title': 'Oasis (band)', 'sent_idx': 0, 'sentence': 'Oasis were an English rock band formed in Manchester in 1991.'}]}","[{'label': 'correct', 'text': 'Oasis was founded in 1991, which makes them the older group. Circa Survive was formed in 2004, more than a decade later. This significant time gap explains why Oasis has had a longer career and released more music. Their earlier start gave them an opportunity to establish themselves and gain popularity before Circa Survive even existed.'}, {'label': 'incomplete', 'text': ""Oasis was founded first because they were formed in Manchester in 1991. The exact details of their early days aren't as important as the fact that they got a head start on Circa Survive, which didn't come along until much later.""}, {'label': 'incorrect', 'text': ""Circa Survive's lead singer, Colin Farrell, was friends with Oasis's Liam Gallagher and even opened for them on tour. This connection shows that Circa Survive was actually founded before Oasis.""}]","{'model_generate': 'llama3', 'seed': 42}"
5abb1f615542992ccd8e7f1c,hotpotqa-distractor,"Who was this German actor who appeared in ""Aguirre, the Wrath of God"" (1972) and ""And God Said to Cain"" (1970)?",Klaus Kinski,"{'text': 'And God Said to Cain (Italian: E Dio disse a Caino , German: Satan der Rache ) is a 1970 Italian Western film directed by Antonio Margheriti and starring Klaus Kinski. Klaus Kinski (born Klaus Günter Karl Nakszynski; 18 October 1926 – 23 November 1991) was a German actor.  He appeared in more than 130 films, and was a leading role actor in the films of Werner Herzog, including ""Aguirre, the Wrath of God"" (1972), ""Nosferatu the Vampyre"" (1979), ""Woyzeck"" (1979), ""Fitzcarraldo"" (1982), and ""Cobra Verde"" (1987).', 'provenance': [{'title': 'And God Said to Cain', 'sent_idx': 0, 'sentence': 'And God Said to Cain (Italian: E Dio disse a Caino , German: Satan der Rache ) is a 1970 Italian Western film directed by Antonio Margheriti and starring Klaus Kinski.'}, {'title': 'Klaus Kinski', 'sent_idx': 0, 'sentence': 'Klaus Kinski (born Klaus Günter Karl Nakszynski; 18 October 1926 – 23 November 1991) was a German actor.'}, {'title': 'Klaus Kinski', 'sent_idx': 1, 'sentence': ' He appeared in more than 130 films, and was a leading role actor in the films of Werner Herzog, including ""Aguirre, the Wrath of God"" (1972), ""Nosferatu the Vampyre"" (1979), ""Woyzeck"" (1979), ""Fitzcarraldo"" (1982), and ""Cobra Verde"" (1987).'}]}","[{'label': 'correct', 'text': ""Klaus Kinski was a renowned German actor who appeared in several films, including 'Aguirre, the Wrath of God' and 'And God Said to Cain'. His extensive filmography features over 130 titles, with many notable roles in Werner Herzog's films. As a leading man, he brought depth and nuance to his characters, making him a memorable presence on screen.""}, {'label': 'incomplete', 'text': ""Klaus Kinski was a German actor known for his work in 'Aguirre, the Wrath of God' and other films. He had a long career, appearing in over 130 movies. His roles often showcased his versatility as an actor.""}, {'label': 'incorrect', 'text': ""Klaus Kinski was a famous American actor who starred in many Hollywood blockbusters before moving to Europe to work on art-house films like 'Aguirre, the Wrath of God'.""}]","{'model_generate': 'llama3', 'seed': 42}"
5a7cc37f554299452d57ba2a,hotpotqa-distractor,"Who was the director of the film which had ""Held"" on its soundtrack?",Stephen Frears,"{'text': 'Held"" was the first single, followed by ""Cold Blooded Old Times"", which later appeared on the ""High Fidelity"" film soundtrack, thereby attracting some attention to Callahan\'s work. High Fidelity is a 2000 American romantic comedy-drama film directed by Stephen Frears.', 'provenance': [{'title': 'Knock Knock (album)', 'sent_idx': 3, 'sentence': 'Held"" was the first single, followed by ""Cold Blooded Old Times"", which later appeared on the ""High Fidelity"" film soundtrack, thereby attracting some attention to Callahan\'s work.'}, {'title': 'High Fidelity (film)', 'sent_idx': 0, 'sentence': 'High Fidelity is a 2000 American romantic comedy-drama film directed by Stephen Frears.'}]}","[{'label': 'correct', 'text': ""Stephen Frears was the director of the film that featured 'Held' on its soundtrack, High Fidelity, which showcased Callahan's work through songs like 'Cold Blooded Old Times'. This connection helped bring attention to his music. As the director of the film, Frears played a crucial role in introducing Callahan's songs to a wider audience.""}, {'label': 'incomplete', 'text': ""Stephen Frears directed the film that had 'Held' on its soundtrack. The movie, High Fidelity, was a romantic comedy-drama that highlighted Callahan's music through tracks like 'Cold Blooded Old Times'.""}, {'label': 'incorrect', 'text': ""The director of the film with 'Held' on its soundtrack is Martin Scorsese. He's known for his work in various genres, including drama and romance.""}]","{'model_generate': 'llama3', 'seed': 42}"
5ae31d4c5542991a06ce992a,hotpotqa-distractor,"When was the company, of which Ernest Walter Hives was one time chairman, founded ?",1904,"{'text': 'Ernest Walter Hives, 1st Baron Hives (21 April 1886 – 24 April 1965), was the one-time head of the Rolls-Royce Aero Engine division and chairman of Rolls-Royce Ltd. Rolls-Royce Limited owned a British luxury car and aero engine manufacturing business founded in 1904 by Charles Stewart Rolls and Frederick Henry Royce.', 'provenance': [{'title': 'Ernest Hives, 1st Baron Hives', 'sent_idx': 0, 'sentence': 'Ernest Walter Hives, 1st Baron Hives (21 April 1886 – 24 April 1965), was the one-time head of the Rolls-Royce Aero Engine division and chairman of Rolls-Royce Ltd.'}, {'title': 'Rolls-Royce Limited', 'sent_idx': 0, 'sentence': 'Rolls-Royce Limited owned a British luxury car and aero engine manufacturing business founded in 1904 by Charles Stewart Rolls and Frederick Henry Royce.'}]}","[{'label': 'correct', 'text': ""Rolls-Royce Limited was founded in 1904 by Charles Stewart Rolls and Frederick Henry Royce, making Ernest Walter Hives' tenure as chairman a significant milestone in the company's history.""}, {'label': 'incomplete', 'text': ""Ernest Walter Hives was once the chairman of Rolls-Royce Ltd., which was established in 1904. As head of the Aero Engine division, he played a crucial role in shaping the company's future.""}, {'label': 'incorrect', 'text': 'Rolls-Royce Limited was founded by Ernest Walter Hives and his business partner Charles Stewart Rolls in 1904.'}]","{'model_generate': 'llama3', 'seed': 42}"
5abce6d4554299114383a185,hotpotqa-distractor,What year was the football player drafted that Nick Collin intercepted in Super Bowl XLV?,2004,"{'text': 'In Super Bowl XLV, he intercepted Ben Roethlisberger for a touchdown as the Packers beat the Pittsburgh Steelers, 31-25.  He played college football at Miami University (Ohio), and was drafted by the Steelers in the first round (11th overall) of the 2004 NFL Draft.', 'provenance': [{'title': 'Nick Collins', 'sent_idx': 1, 'sentence': ' In Super Bowl XLV, he intercepted Ben Roethlisberger for a touchdown as the Packers beat the Pittsburgh Steelers, 31-25.'}, {'title': 'Ben Roethlisberger', 'sent_idx': 1, 'sentence': ' He played college football at Miami University (Ohio), and was drafted by the Steelers in the first round (11th overall) of the 2004 NFL Draft.'}]}","[{'label': 'correct', 'text': 'Nick Collins intercepted Ben Roethlisberger in Super Bowl XLV, which was played in 2011. As a result of this interception, he helped his team, the Packers, win the game against the Steelers. The year he was drafted is relevant because it shows that he had developed his skills and was ready to make an impact at the professional level. In fact, he was drafted by the Steelers in the first round (11th overall) of the 2004 NFL Draft.'}, {'label': 'incomplete', 'text': 'Nick Collins intercepted Ben Roethlisberger in Super Bowl XLV, which led to a Packers win. He was drafted by the Steelers in 2004 and had developed his skills playing college football at Miami University (Ohio).'}, {'label': 'incorrect', 'text': 'Nick Collins is known for his impressive interception in Super Bowl XLV, where he caught a pass from Tom Brady, not Ben Roethlisberger. This play helped the Packers win the game against the Patriots.'}]","{'model_generate': 'llama3', 'seed': 42}"
5ac234e755429951e9e6849e,hotpotqa-distractor,Who is the leader of the Network Italy faction within Popular Alternative?,Roberto Formigoni,"{'text': 'Most of its members, including its long-time leader Roberto Formigoni, are members of the Catholic lay movement Communion and Liberation (CL). Popular Alternative (Italian: ""Alternativa Popolare"" , AP) is a centre-right and mainly Christian-democratic political party in Italy, founded on 18 March 2017, after the dissolution of New Centre-Right (NCD).', 'provenance': [{'title': 'Network Italy', 'sent_idx': 1, 'sentence': ' Most of its members, including its long-time leader Roberto Formigoni, are members of the Catholic lay movement Communion and Liberation (CL).'}, {'title': 'Popular Alternative', 'sent_idx': 0, 'sentence': 'Popular Alternative (Italian: ""Alternativa Popolare"" , AP) is a centre-right and mainly Christian-democratic political party in Italy, founded on 18 March 2017, after the dissolution of New Centre-Right (NCD).'}]}","[{'label': 'correct', 'text': 'Roberto Formigoni is the leader of the Network Italy faction within Popular Alternative, as mentioned in the supporting information about his membership in Communion and Liberation (CL), a Catholic lay movement. As the long-time leader of this group, he naturally took on a leadership role within the party. This alignment with Christian democracy further solidifies his position as the leader of the Network Italy faction.'}, {'label': 'incomplete', 'text': ""Roberto Formigoni is the leader of the Network Italy faction because he's part of Communion and Liberation (CL), a Catholic lay movement that many Popular Alternative members belong to. As its long-time leader, it makes sense for him to take on a leadership role within the party.""}, {'label': 'incorrect', 'text': 'The leader of the Network Italy faction is actually Matteo Salvini, who is well-known for his Christian values and strong ties to the Catholic Church.'}]","{'model_generate': 'llama3', 'seed': 42}"
5a711ec15542994082a3e5aa,hotpotqa-distractor,"Which magazine was published weekly vs every weekday, Aeon or Life?",Life,"{'text': 'Publishing new articles every weekday, Aeon describes itself as a publication which ""asks the biggest questions and finds the freshest, most original answers, provided by world-leading authorities on science, philosophy and society."" Life was an American magazine that ran weekly from 1883 to 1936 as a humor magazine with limited circulation. ""', 'provenance': [{'title': 'Aeon (digital magazine)', 'sent_idx': 1, 'sentence': ' Publishing new articles every weekday, Aeon describes itself as a publication which ""asks the biggest questions and finds the freshest, most original answers, provided by world-leading authorities on science, philosophy and society.""'}, {'title': 'Life (magazine)', 'sent_idx': 0, 'sentence': 'Life was an American magazine that ran weekly from 1883 to 1936 as a humor magazine with limited circulation. ""'}]}","[{'label': 'correct', 'text': 'Aeon, being a publication that publishes new articles every weekday, would not fit this description as it is published daily, whereas Life was an American magazine that ran weekly from 1883 to 1936. This difference in frequency of publication makes Life the correct answer.'}, {'label': 'incomplete', 'text': ""Life was an American magazine that ran weekly, which is different from Aeon's daily publication schedule. This difference suggests that Life is the correct answer.""}, {'label': 'incorrect', 'text': ""Aeon's focus on publishing new articles every weekday means it can't be a weekly publication like Life, which ran for 53 years as a humor magazine with limited circulation.""}]","{'model_generate': 'llama3', 'seed': 42}"
